Time,Flow,Turbidity
2025-10-12 15:59:11.474,0.01216,3.10002
2025-10-12 16:00:11.534,0.01239,3.12999
2025-10-12 16:01:11.583,0.01229,3.01911
2025-10-12 16:02:11.594,0.01228,3.03361
2025-10-12 16:03:11.643,0.01239,3.39666
2025-10-12 16:04:11.655,0.01196,3.4206
2025-10-12 16:05:11.721,0.01208,3.31037
2025-10-12 16:06:11.733,0.0124,3.24954
2025-10-12 16:07:11.782,0.01211,3.245
2025-10-12 16:08:11.835,0.0124,3.35247
2025-10-12 16:09:11.865,0.01228,3.17351
2025-10-12 16:10:11.899,0.01236,3.31038
2025-10-12 16:11:11.950,0.01219,3.4393
2025-10-12 16:12:11.964,0.01208,3.99977
2025-10-12 16:13:12.014,0.01212,2.84569
2025-10-12 16:14:12.024,0.01219,0.58905
2025-10-12 16:15:12.092,0.01214,0.18713
2025-10-12 16:16:12.104,0.012,0.08453
2025-10-12 16:17:12.155,0.0123,0.06851
2025-10-12 16:18:12.165,0.01221,0.17821
2025-10-12 16:19:12.237,0.01205,3.06586
2025-10-12 16:20:12.256,0.0119,3.03901
2025-10-12 16:21:12.309,0.01241,2.96103
2025-10-12 16:22:12.324,0.01216,2.90182
2025-10-12 16:23:12.381,0.01225,2.84297
2025-10-12 16:24:12.393,0.01231,2.77715
2025-10-12 16:25:12.451,0.01208,2.74111
2025-10-12 16:26:12.462,0.01208,2.7669
2025-10-12 16:27:12.512,0.01219,2.73509
2025-10-12 16:28:12.534,0.01225,2.84392
2025-10-12 16:29:12.585,0.01227,2.68009
2025-10-12 16:30:12.597,0.01232,2.69329
2025-10-12 16:31:12.651,0.0119,2.7422
2025-10-12 16:32:12.671,0.01185,3.09015
2025-10-12 16:33:12.719,0.01199,2.93726
2025-10-12 16:34:12.737,0.01246,2.91465
2025-10-12 16:35:12.804,0.0123,0.69163
2025-10-12 16:36:12.833,0.01212,8.87367
2025-10-12 16:37:12.893,0.0121,0.71255
2025-10-12 16:38:12.904,0.01242,2.29763
2025-10-12 16:39:12.941,0.01244,1.11921
2025-10-12 16:40:12.964,0.01262,3.00489
2025-10-12 16:41:13.019,0.01216,3.98289
2025-10-12 16:42:13.034,0.01246,4.21157
2025-10-12 16:43:13.119,0.01236,4.19777
2025-10-12 16:44:13.131,0.01228,4.29281
2025-10-12 16:45:13.182,0.0122,4.22235
2025-10-12 16:46:13.197,0.01234,4.25544
2025-10-12 16:47:13.252,0.01228,4.14284
2025-10-12 16:48:13.274,0.01206,4.16601
2025-10-12 16:49:13.343,0.01235,4.04242
2025-10-12 16:50:13.363,0.01212,4.12776
2025-10-12 16:51:13.427,0.0121,4.06975
2025-10-12 16:52:13.443,0.01201,4.02287
2025-10-12 16:53:13.502,0.01193,4.13598
2025-10-12 16:54:13.514,0.012,4.00558
2025-10-12 16:55:13.570,0.01219,3.90901
2025-10-12 16:56:13.580,0.01217,3.91643
2025-10-12 16:57:13.645,0.01221,4.10396
2025-10-12 16:58:13.656,0.01239,4.18046
2025-10-12 16:59:13.709,0.012,4.05587
2025-10-12 17:00:13.724,0.01186,4.00589
2025-10-12 17:01:13.783,0.01219,0.9932
2025-10-12 17:02:13.796,0.01222,0.09119
2025-10-12 17:03:13.860,0.01187,3.97606
2025-10-12 17:04:13.869,0.01221,0.02404
2025-10-12 17:05:13.918,0.01247,2.16854
2025-10-12 17:06:13.973,0.01207,0.00692
2025-10-12 17:07:13.992,0.01213,4.43327
2025-10-12 17:08:14.035,0.01225,3.37493
2025-10-12 17:09:14.089,0.01194,0.27808
2025-10-12 17:10:14.127,0.01231,1.19876
2025-10-12 17:11:14.190,0.01236,6.17836
2025-10-12 17:12:14.224,0.01238,
2025-10-12 17:13:14.279,0.01244,0.02199
2025-10-12 17:14:14.304,0.01235,2.22646
2025-10-12 17:15:14.383,0.01217,0.63184
2025-10-12 17:16:14.393,0.0122,5.45739
2025-10-12 17:17:14.451,0.01232,6.44395
2025-10-12 17:18:14.463,0.01213,0.50951
2025-10-12 17:19:14.516,0.01217,0.0233
2025-10-12 17:20:14.536,0.01221,0.1042
2025-10-12 17:21:14.593,0.01198,0.24011
2025-10-12 17:22:14.604,0.0122,0.90999
2025-10-12 17:23:14.674,0.01213,0.12655
2025-10-12 17:24:14.683,0.01224,1.4456
2025-10-12 17:25:14.735,0.0125,2.20076
2025-10-12 17:26:14.754,0.01186,5.23672
2025-10-12 17:27:14.823,0.01208,4.83584
2025-10-12 17:28:14.833,0.01234,4.04035
2025-10-12 17:29:14.888,0.01222,1.56202
2025-10-12 17:30:14.944,0.0119,0.47667
2025-10-12 17:31:14.954,0.01234,0.14988
2025-10-12 17:32:15.005,0.01238,0.08514
2025-10-12 17:33:15.089,0.01249,0.05415
2025-10-12 17:34:15.124,0.01223,0.05432
2025-10-12 17:35:15.174,0.01231,0.0486
2025-10-12 17:36:15.204,0.01221,0.13052
2025-10-12 17:37:15.253,0.01192,0.32761
2025-10-12 17:38:15.264,0.01214,2.61301
2025-10-12 17:39:15.373,0.01212,0.45048
2025-10-12 17:40:15.383,0.01189,0.47051
2025-10-12 17:41:15.459,0.01237,0.44817
2025-10-12 17:42:15.471,0.01219,0.78526
2025-10-12 17:43:15.515,0.01245,0.48929
2025-10-12 17:44:15.573,0.01212,14.52756
2025-10-12 17:45:15.584,0.01225,0.21489
2025-10-12 17:46:15.634,0.01198,0.36924
2025-10-12 17:47:15.689,0.01232,0.85064
2025-10-12 17:48:15.733,0.01239,1.69185
2025-10-12 17:49:15.785,0.0122,1.63743
2025-10-12 17:50:15.827,0.01243,1.66681
2025-10-12 17:51:15.896,0.01238,1.66123
2025-10-12 17:52:15.936,0.0121,1.66514
2025-10-12 17:53:15.990,0.01209,1.62649
2025-10-12 17:54:16.014,0.01204,1.81534
2025-10-12 17:55:16.069,0.01242,1.5769
2025-10-12 17:56:16.083,0.01193,1.64366
2025-10-12 17:57:16.133,0.01237,1.61686
2025-10-12 17:58:16.154,0.01227,1.57988
2025-10-12 17:59:16.211,0.01229,1.58873
2025-10-12 18:00:16.220,0.01205,1.58243
2025-10-12 18:01:16.280,0.01229,1.59424
2025-10-12 18:02:16.289,0.01198,1.57131
2025-10-12 18:03:16.341,0.01236,1.57015
2025-10-12 18:04:16.353,0.01236,1.53232
2025-10-12 18:05:16.413,0.01217,1.51133
2025-10-12 18:06:16.430,0.01217,1.52087
2025-10-12 18:07:16.479,0.01203,1.50728
2025-10-12 18:08:16.504,0.01223,1.5199
2025-10-12 18:09:16.561,0.01212,1.4243
2025-10-12 18:10:16.584,0.01217,1.46858
2025-10-12 18:11:16.649,0.01206,1.45665
2025-10-12 18:12:16.663,0.01238,1.44412
2025-10-12 18:13:16.737,0.01198,1.62519
2025-10-12 18:14:16.747,0.01203,1.64473
2025-10-12 18:15:16.799,0.01195,1.71983
2025-10-12 18:16:16.815,0.01211,1.7211
2025-10-12 18:17:16.880,0.01209,1.63883
2025-10-12 18:18:16.891,0.01213,1.56233
2025-10-12 18:19:16.941,0.01213,1.422
2025-10-12 18:20:16.954,0.01222,1.46023
2025-10-12 18:21:17.002,0.01221,1.39033
2025-10-12 18:22:17.013,0.01245,1.40709
2025-10-12 18:23:17.084,0.01215,1.56284
2025-10-12 18:24:17.101,0.01211,1.76079
2025-10-12 18:25:17.149,0.01258,1.58587
2025-10-12 18:26:17.204,0.01237,1.88701
2025-10-12 18:27:17.214,0.01229,1.53315
2025-10-12 18:28:17.264,0.01214,1.44863
2025-10-12 18:29:17.319,0.01196,1.43188
2025-10-12 18:30:17.365,0.01223,1.40374
2025-10-12 18:31:17.420,0.01253,1.3464
2025-10-12 18:32:17.434,0.01233,1.21905
2025-10-12 18:33:17.491,0.01254,5.47052
2025-10-12 18:34:17.503,0.01215,1.52976
2025-10-12 18:35:17.572,0.0123,1.61676
2025-10-12 18:36:17.581,0.01211,1.57418
2025-10-12 18:37:17.639,0.01212,1.54841
2025-10-12 18:38:17.654,0.01225,1.52681
2025-10-12 18:39:17.726,0.01221,1.45198
2025-10-12 18:40:17.736,0.01209,1.42904
2025-10-12 18:41:17.799,0.01197,1.39124
2025-10-12 18:42:17.811,0.01239,1.39785
2025-10-12 18:43:17.859,0.01224,1.36261
2025-10-12 18:44:17.884,0.01212,1.54348
2025-10-12 18:45:17.982,0.01217,0.66719
2025-10-12 18:46:17.991,0.01224,0.19863
2025-10-12 18:47:18.039,0.01234,0.08311
2025-10-12 18:48:18.094,0.01237,0.0607
2025-10-12 18:49:18.105,0.01201,0.06099
2025-10-12 18:50:18.154,0.01251,0.04264
2025-10-12 18:51:18.226,0.01204,0.0387
2025-10-12 18:52:18.276,0.01215,0.041
2025-10-12 18:53:18.325,0.01192,0.05062
2025-10-12 18:54:18.354,0.01221,0.09072
2025-10-12 18:55:18.411,0.01202,1.32608
2025-10-12 18:56:18.427,0.01222,1.97675
2025-10-12 18:57:18.471,0.01242,1.95373
2025-10-12 18:58:18.493,0.012,1.9284
2025-10-12 18:59:18.545,0.01218,1.84453
2025-10-12 19:00:18.566,0.01229,1.88449
2025-10-12 19:01:18.631,0.01219,1.85974
2025-10-12 19:02:18.640,0.01202,1.87127
2025-10-12 19:03:18.689,0.01234,1.87659
2025-10-12 19:04:18.746,0.01244,1.81169
2025-10-12 19:05:18.757,0.0122,1.76572
2025-10-12 19:06:18.813,0.01222,1.81585
2025-10-12 19:07:18.883,0.01219,1.71202
2025-10-12 19:08:18.904,0.01238,1.73762
2025-10-12 19:09:18.973,0.01198,0.55681
2025-10-12 19:10:18.983,0.01222,9.46839
2025-10-12 19:11:19.040,0.0126,1.98437
2025-10-12 19:12:19.049,0.0122,1.74061
2025-10-12 19:13:19.099,0.01218,0.75254
2025-10-12 19:14:19.156,0.01228,0.22816
2025-10-12 19:15:19.175,0.01233,0.11919
2025-10-12 19:16:19.226,0.01245,0.07042
2025-10-12 19:17:19.281,0.01236,0.06802
2025-10-12 19:18:19.324,0.01234,0.0634
2025-10-12 19:19:19.372,0.01234,0.06139
2025-10-12 19:20:19.404,0.01202,0.05144
2025-10-12 19:21:19.459,0.01199,0.05333
2025-10-12 19:22:19.474,0.01282,0.05414
2025-10-12 19:23:19.529,0.01209,0.05166
2025-10-12 19:24:19.544,0.012,0.04845
2025-10-12 19:25:19.600,0.01225,0.0478
2025-10-12 19:26:19.610,0.01224,0.04787
2025-10-12 19:27:19.659,0.01249,0.05141
2025-10-12 19:28:19.675,0.01189,0.05171
2025-10-12 19:29:19.725,0.01274,0.04652
2025-10-12 19:30:19.743,0.01234,0.04677
2025-10-12 19:31:19.798,0.01217,0.04202
2025-10-12 19:32:19.809,0.01242,0.04279
2025-10-12 19:33:19.859,0.01229,0.04324
2025-10-12 19:34:19.904,0.01202,0.04993
2025-10-12 19:35:19.922,0.01204,0.04108
2025-10-12 19:36:19.964,0.01216,0.04296
2025-10-12 19:37:20.019,0.01243,0.03852
2025-10-12 19:38:20.053,0.01188,0.04206
2025-10-12 19:39:20.111,0.01256,0.04241
2025-10-12 19:40:20.136,0.01225,0.042
2025-10-12 19:41:20.191,0.01192,0.04744
2025-10-12 19:42:20.214,0.01225,0.05796
2025-10-12 19:43:20.285,0.01244,0.17466
2025-10-12 19:44:20.303,0.01222,1.79794
2025-10-12 19:45:20.353,0.01228,1.14957
2025-10-12 19:46:20.363,0.01224,0.27884
2025-10-12 19:47:20.434,0.01206,0.10509
2025-10-12 19:48:20.443,0.01205,0.07395
2025-10-12 19:49:20.500,0.01224,0.09473
2025-10-12 19:50:20.509,0.01226,0.06265
2025-10-12 19:51:20.575,0.01221,0.06007
2025-10-12 19:52:20.586,0.01253,0.05479
2025-10-12 19:53:20.655,0.01224,0.10333
2025-10-12 19:54:20.665,0.01206,0.08901
2025-10-12 19:55:20.751,0.01219,0.07137
2025-10-12 19:56:20.760,0.01189,0.06761
2025-10-12 19:57:20.832,0.0123,0.06047
2025-10-12 19:58:20.842,0.01226,0.05934
2025-10-12 19:59:20.892,0.0123,0.06436
2025-10-12 20:00:20.904,0.01245,0.0607
2025-10-12 20:01:20.960,0.01234,0.05356
2025-10-12 20:02:20.969,0.01221,0.07287
2025-10-12 20:03:21.023,0.01233,1.60304
2025-10-12 20:04:21.036,0.01207,2.93494
2025-10-12 20:05:21.086,0.01219,2.98481
2025-10-12 20:06:21.104,0.01235,3.00966
2025-10-12 20:07:21.161,0.01224,3.05867
2025-10-12 20:08:21.170,0.01197,3.02993
2025-10-12 20:09:21.220,0.01238,2.96818
2025-10-12 20:10:21.234,0.01228,3.05735
2025-10-12 20:11:21.282,0.01236,3.00301
2025-10-12 20:12:21.293,0.01209,3.02846
2025-10-12 20:13:21.350,0.01221,2.90909
2025-10-12 20:14:21.359,0.01224,3.03115
2025-10-12 20:15:21.402,0.01221,2.99203
2025-10-12 20:16:21.424,0.01205,2.98328
2025-10-12 20:17:21.476,0.01222,2.81309
2025-10-12 20:18:21.488,0.01225,2.81364
2025-10-12 20:19:21.539,0.01225,2.87446
2025-10-12 20:20:21.554,0.01228,3.01772
2025-10-12 20:21:21.610,0.0122,1.99878
2025-10-12 20:22:21.620,0.01222,0.31429
2025-10-12 20:23:21.669,0.01227,0.11124
2025-10-12 20:24:21.724,0.01216,0.08781
2025-10-12 20:25:21.745,0.01212,0.06324
2025-10-12 20:26:21.783,0.01248,0.05576
2025-10-12 20:27:21.831,0.01234,0.0544
2025-10-12 20:28:21.864,0.01211,0.05842
2025-10-12 20:29:21.922,0.01193,0.08298
2025-10-12 20:30:21.946,0.01225,0.06762
2025-10-12 20:31:21.997,0.01206,0.05749
2025-10-12 20:32:22.017,0.01231,0.05273
2025-10-12 20:33:22.071,0.01264,0.05278
2025-10-12 20:34:22.094,0.01202,0.05052
2025-10-12 20:35:22.161,0.01246,0.05108
2025-10-12 20:36:22.170,0.01228,0.05143
2025-10-12 20:37:22.216,0.01242,0.0485
2025-10-12 20:38:22.234,0.01175,0.04983
2025-10-12 20:39:22.299,0.01226,0.04901
2025-10-12 20:40:22.309,0.01228,0.05281
2025-10-12 20:41:22.362,0.01199,1.73702
2025-10-12 20:42:22.376,0.01199,2.93537
2025-10-12 20:43:22.439,0.0122,0.88261
2025-10-12 20:44:22.451,0.01216,0.14114
2025-10-12 20:45:22.515,0.01236,0.07949
2025-10-12 20:46:22.524,0.01233,0.06368
2025-10-12 20:47:22.580,0.01224,0.05506
2025-10-12 20:48:22.589,0.01236,0.0503
2025-10-12 20:49:22.631,0.01217,0.04861
2025-10-12 20:50:22.694,0.01214,0.04791
2025-10-12 20:51:22.719,0.01223,0.04669
2025-10-12 20:52:22.754,0.01234,0.04703
2025-10-12 20:53:22.812,0.01227,0.04533
2025-10-12 20:54:22.846,0.01219,0.04944
2025-10-12 20:55:22.902,0.01217,0.04859
2025-10-12 20:56:22.927,0.01221,0.04476
2025-10-12 20:57:22.989,0.01236,0.05391
2025-10-12 20:58:22.999,0.01207,0.04528
2025-10-12 20:59:23.091,0.01215,0.04504
2025-10-12 21:00:23.100,0.0123,0.05654
2025-10-12 21:01:23.150,0.01227,0.05627
2025-10-12 21:02:23.204,0.01208,0.05026
2025-10-12 21:03:23.220,0.01221,0.06428
2025-10-12 21:04:23.266,0.01259,0.04948
2025-10-12 21:05:23.319,0.01208,0.05028
2025-10-12 21:06:23.356,0.01195,0.04904
2025-10-12 21:07:23.411,0.01244,0.05987
2025-10-12 21:08:23.443,0.01217,0.07182
2025-10-12 21:09:23.501,0.01218,3.24805
2025-10-12 21:10:23.514,0.01222,5.25362
2025-10-12 21:11:23.562,0.01209,4.19045
2025-10-12 21:12:23.574,0.01211,3.66861
2025-10-12 21:13:23.630,0.01245,3.75125
2025-10-12 21:14:23.644,0.01222,3.76808
2025-10-12 21:15:23.701,0.01231,3.70389
2025-10-12 21:16:23.714,0.01252,3.60447
2025-10-12 21:17:23.764,0.01227,4.41658
2025-10-12 21:18:23.799,0.0126,5.11411
2025-10-12 21:19:23.841,0.01222,6.49073
2025-10-12 21:20:23.863,0.01211,6.1477
2025-10-12 21:21:23.918,0.0124,6.1549
2025-10-12 21:22:23.944,0.01237,6.2204
2025-10-12 21:23:24.011,0.01211,6.17973
2025-10-12 21:24:24.024,0.01199,6.16216
2025-10-12 21:25:24.072,0.01232,6.4663
2025-10-12 21:26:24.084,0.01226,2.01916
2025-10-12 21:27:24.146,0.01208,0.42807
2025-10-12 21:28:24.159,0.01234,0.13858
2025-10-12 21:29:24.245,0.01245,0.12685
2025-10-12 21:30:24.261,0.01246,0.09666
2025-10-12 21:31:24.315,0.01206,0.10354
2025-10-12 21:32:24.336,0.01214,0.09808
2025-10-12 21:33:24.400,0.01259,0.09138
2025-10-12 21:34:24.409,0.01244,0.09545
2025-10-12 21:35:24.459,0.01193,0.09307
2025-10-12 21:36:24.514,0.01244,0.09958
2025-10-12 21:37:24.560,0.01205,0.09092
2025-10-12 21:38:24.576,0.01187,0.07937
2025-10-12 21:39:24.631,0.0122,0.08452
2025-10-12 21:40:24.644,0.01215,0.09002
2025-10-12 21:41:24.703,0.01254,0.07839
2025-10-12 21:42:24.716,0.01257,0.07271
2025-10-12 21:43:24.780,0.01218,0.07035
2025-10-12 21:44:24.792,0.01208,0.06905
2025-10-12 21:45:24.835,0.01227,0.07686
2025-10-12 21:46:24.903,0.01216,0.0723
2025-10-12 21:47:24.913,0.01217,0.06734
2025-10-12 21:48:24.964,0.01219,0.06362
2025-10-12 21:49:25.019,0.01225,0.06423
2025-10-12 21:50:25.064,0.0124,0.06068
2025-10-12 21:51:25.120,0.01208,0.06192
2025-10-12 21:52:25.145,0.01189,0.06231
2025-10-12 21:53:25.199,0.01213,0.06211
2025-10-12 21:54:25.217,0.01218,0.05736
2025-10-12 21:55:25.270,0.01228,0.05593
2025-10-12 21:56:25.284,0.01245,0.05538
2025-10-12 21:57:25.341,0.01216,0.05296
2025-10-12 21:58:25.354,0.0119,0.04887
2025-10-12 21:59:25.402,0.0125,0.05207
2025-10-12 22:00:25.413,0.01226,0.05079
2025-10-12 22:01:25.471,0.0126,0.05122
2025-10-12 22:02:25.484,0.01216,0.05305
2025-10-12 22:03:25.539,0.01227,0.05667
2025-10-12 22:04:25.594,0.01233,0.06389
2025-10-12 22:05:25.617,0.0124,0.06596
2025-10-12 22:06:25.661,0.01228,0.06604
2025-10-12 22:07:25.709,0.01234,0.06211
2025-10-12 22:08:25.752,0.01234,0.06127
2025-10-12 22:09:25.800,0.01231,0.06137
2025-10-12 22:10:25.824,0.01221,0.05704
2025-10-12 22:11:25.882,0.01249,0.05851
2025-10-12 22:12:25.894,0.01226,0.05996
2025-10-12 22:13:25.944,0.01208,0.05524
2025-10-12 22:14:26.004,0.01229,0.05551
2025-10-12 22:15:26.014,0.01223,0.07107
2025-10-12 22:16:26.065,0.01228,0.05772
2025-10-12 22:17:26.123,0.01216,0.05596
2025-10-12 22:18:26.166,0.01208,0.05756
2025-10-12 22:19:26.223,0.0121,0.05646
2025-10-12 22:20:26.254,0.01242,0.05911
2025-10-12 22:21:26.282,0.01214,0.05936
2025-10-12 22:22:26.319,0.01226,0.05609
2025-10-12 22:23:26.364,0.01231,0.05669
2025-10-12 22:24:26.394,0.01219,0.05609
2025-10-12 22:25:26.449,0.01226,0.05486
2025-10-12 22:26:26.464,0.01219,0.05525
2025-10-12 22:27:26.522,0.01231,0.0512
2025-10-12 22:28:26.534,0.01202,0.05417
2025-10-12 22:29:26.588,0.01186,0.05414
2025-10-12 22:30:26.606,0.01204,0.04952
2025-10-12 22:31:26.658,0.01184,0.05484
2025-10-12 22:32:26.673,0.01209,0.05297
2025-10-12 22:33:26.726,0.01187,0.06482
2025-10-12 22:34:26.747,0.01218,0.09547
2025-10-12 22:35:26.794,0.01205,5.2978
2025-10-12 22:36:26.814,0.01231,5.86535
2025-10-12 22:37:26.872,0.0121,3.82642
2025-10-12 22:38:26.881,0.01194,0.5409
2025-10-12 22:39:26.926,0.01221,0.13158
2025-10-12 22:40:26.944,0.01214,0.0771
2025-10-12 22:41:27.017,0.01249,0.06454
2025-10-12 22:42:27.029,0.01205,0.07339
2025-10-12 22:43:27.070,0.01209,0.06026
2025-10-12 22:44:27.124,0.01212,0.06071
2025-10-12 22:45:27.138,0.01227,0.05699
2025-10-12 22:46:27.184,0.0121,0.0751
2025-10-12 22:47:27.242,0.01199,0.06316
2025-10-12 22:48:27.264,0.01235,0.05763
2025-10-12 22:49:27.324,0.0121,0.05885
2025-10-12 22:50:27.353,0.01241,0.05612
2025-10-12 22:51:27.402,0.01249,0.05713
2025-10-12 22:52:27.424,0.01207,0.05335
2025-10-12 22:53:27.483,0.01183,0.05357
2025-10-12 22:54:27.499,0.01258,0.05117
2025-10-12 22:55:27.552,0.012,0.04976
2025-10-12 22:56:27.574,0.01232,0.05011
2025-10-12 22:57:27.634,0.01246,0.05047
2025-10-12 22:58:27.644,0.01217,0.0505
2025-10-12 22:59:27.702,0.01227,0.05279
2025-10-12 23:00:27.714,0.01215,0.05978
2025-10-12 23:01:27.794,0.01205,0.05298
2025-10-12 23:02:27.815,0.01237,0.09075
2025-10-12 23:03:27.889,0.01236,0.19955
2025-10-12 23:04:27.901,0.01192,0.15743
2025-10-12 23:05:27.952,0.01213,0.17138
2025-10-12 23:06:28.016,0.01257,0.52747
2025-10-12 23:07:28.025,0.012,0.3294
2025-10-12 23:08:28.083,0.01218,0.63739
2025-10-12 23:09:28.151,0.01195,0.40567
2025-10-12 23:10:28.184,0.01192,0.3069
2025-10-12 23:11:28.240,0.01225,0.14437
2025-10-12 23:12:28.267,0.01232,0.14218
2025-10-12 23:13:28.330,0.01213,0.10145
2025-10-12 23:14:28.344,0.01232,0.08144
2025-10-12 23:15:28.397,0.01206,0.07068
2025-10-12 23:16:28.410,0.012,0.16042
2025-10-12 23:17:28.486,0.01191,0.11036
2025-10-12 23:18:28.495,0.01214,0.12651
2025-10-12 23:19:28.559,0.01177,0.0848
2025-10-12 23:20:28.569,0.01222,0.0781
2025-10-12 23:21:28.629,0.01218,0.07281
2025-10-12 23:22:28.639,0.01217,0.06577
2025-10-12 23:23:28.684,0.01237,0.05836
2025-10-12 23:24:28.744,0.0123,0.0519
2025-10-12 23:25:28.754,0.01233,0.10348
2025-10-12 23:26:28.806,0.01219,6.52449
2025-10-12 23:27:28.886,0.01205,6.79063
2025-10-12 23:28:28.936,0.01216,6.82129
2025-10-12 23:29:28.998,0.01224,6.74558
2025-10-12 23:30:29.034,0.01244,6.46402
2025-10-12 23:31:29.089,0.01209,6.45695
2025-10-12 23:32:29.124,0.01197,6.4718
2025-10-12 23:33:29.179,0.01229,6.39164
2025-10-12 23:34:29.194,0.01215,6.24498
2025-10-12 23:35:29.289,0.01212,6.24493
2025-10-12 23:36:29.316,0.01221,5.56673
2025-10-12 23:37:29.376,0.01239,5.43273
2025-10-12 23:38:29.388,0.01253,5.55656
2025-10-12 23:39:29.440,0.01215,5.58341
2025-10-12 23:40:29.454,0.01244,5.42246
2025-10-12 23:41:29.504,0.01245,5.73292
2025-10-12 23:42:29.524,0.0123,5.69045
2025-10-12 23:43:29.594,0.01196,5.65801
2025-10-12 23:44:29.604,0.01193,5.41238
2025-10-12 23:45:29.662,0.01214,5.38713
2025-10-12 23:46:29.674,0.01204,5.37794
2025-10-12 23:47:29.722,0.01233,5.1244
2025-10-12 23:48:29.749,0.01234,5.13454
2025-10-12 23:49:29.799,0.01248,5.21299
2025-10-12 23:50:29.816,0.01223,5.08325
2025-10-12 23:51:29.870,0.01211,5.03665
2025-10-12 23:52:29.885,0.01228,4.8945
2025-10-12 23:53:29.948,0.01202,4.60056
2025-10-12 23:54:29.957,0.01208,4.29823
2025-10-12 23:55:30.020,0.01224,3.84301
2025-10-12 23:56:30.029,0.01214,4.15082
2025-10-12 23:57:30.081,0.01213,3.84305
2025-10-12 23:58:30.094,0.01217,3.96749
2025-10-12 23:59:30.152,0.0121,4.05218
2025-10-13 00:00:30.206,0.01224,0.97902
2025-10-13 00:01:30.244,0.01211,0.21962
2025-10-13 00:02:30.276,0.01207,0.11591
2025-10-13 00:03:30.330,0.01206,0.09473
2025-10-13 00:04:30.344,0.01228,0.08846
2025-10-13 00:05:30.394,0.01205,0.10494
2025-10-13 00:06:30.403,0.01207,0.09205
2025-10-13 00:07:30.462,0.01219,0.06576
2025-10-13 00:08:30.474,0.01186,0.06247
2025-10-13 00:09:30.526,0.01218,0.06603
2025-10-13 00:10:30.535,0.01195,0.06928
2025-10-13 00:11:30.589,0.01219,0.06501
2025-10-13 00:12:30.604,0.01195,0.06516
2025-10-13 00:13:30.665,0.01217,0.05782
2025-10-13 00:14:30.680,0.01195,0.05884
2025-10-13 00:15:30.727,0.01223,0.05929
2025-10-13 00:16:30.747,0.01228,0.0505
2025-10-13 00:17:30.798,0.01225,0.04685
2025-10-13 00:18:30.814,0.01225,0.06541
2025-10-13 00:19:30.923,0.01217,0.05163
2025-10-13 00:20:30.933,0.01226,0.0704
2025-10-13 00:21:30.989,0.01227,3.80033
2025-10-13 00:22:30.999,0.01217,4.97968
2025-10-13 00:23:31.040,0.01221,2.32975
2025-10-13 00:24:31.094,0.01236,0.38262
2025-10-13 00:25:31.104,0.01223,0.12586
2025-10-13 00:26:31.154,0.01219,0.08142
2025-10-13 00:27:31.209,0.01207,0.08084
2025-10-13 00:28:31.256,0.01235,0.06402
2025-10-13 00:29:31.309,0.01232,0.07763
2025-10-13 00:30:31.344,0.01238,2.987
2025-10-13 00:31:31.401,0.0123,5.70163
2025-10-13 00:32:31.426,0.01212,5.69838
2025-10-13 00:33:31.489,0.01184,5.76654
2025-10-13 00:34:31.499,0.01188,5.45921
2025-10-13 00:35:31.569,0.01225,5.09317
2025-10-13 00:36:31.578,0.01208,5.14179
2025-10-13 00:37:31.646,0.01207,5.08709
2025-10-13 00:38:31.659,0.0124,5.02987
2025-10-13 00:39:31.706,0.01233,4.91273
2025-10-13 00:40:31.764,0.01244,6.28588
2025-10-13 00:41:31.786,0.01224,6.42408
2025-10-13 00:42:31.830,0.01239,6.56032
2025-10-13 00:43:31.879,0.01204,6.64656
2025-10-13 00:44:31.913,0.01221,7.22209
2025-10-13 00:45:31.968,0.01218,6.50083
2025-10-13 00:46:31.984,0.01194,6.62121
2025-10-13 00:47:32.042,0.01204,6.21422
2025-10-13 00:48:32.051,0.01214,2.98867
2025-10-13 00:49:32.104,0.01203,0.78095
2025-10-13 00:50:32.116,0.0121,0.2401
2025-10-13 00:51:32.167,0.01239,0.12155
2025-10-13 00:52:32.187,0.01215,0.14772
2025-10-13 00:53:32.252,0.01242,0.09247
2025-10-13 00:54:32.261,0.01207,0.08238
2025-10-13 00:55:32.310,0.01198,0.07126
2025-10-13 00:56:32.323,0.01234,0.05934
2025-10-13 00:57:32.374,0.01211,0.05865
2025-10-13 00:58:32.384,0.01203,0.05717
2025-10-13 00:59:32.431,0.01211,0.05913
2025-10-13 01:00:32.454,0.01244,0.05767
2025-10-13 01:01:32.526,0.01201,0.05563
2025-10-13 01:02:32.545,0.01189,0.05317
2025-10-13 01:03:32.602,0.01236,0.05598
2025-10-13 01:04:32.616,0.01192,0.08299
2025-10-13 01:05:32.679,0.01225,0.05297
2025-10-13 01:06:32.689,0.01206,0.05001
2025-10-13 01:07:32.735,0.0122,0.05838
2025-10-13 01:08:32.754,0.01221,0.0492
2025-10-13 01:09:32.810,0.01216,0.04675
2025-10-13 01:10:32.824,0.01215,0.04837
2025-10-13 01:11:32.886,0.01217,0.04552
2025-10-13 01:12:32.895,0.01215,0.04537
2025-10-13 01:13:32.949,0.01228,0.0417
2025-10-13 01:14:33.007,0.0122,0.04151
2025-10-13 01:15:33.020,0.01247,0.06038
2025-10-13 01:16:33.077,0.01237,0.0547
2025-10-13 01:17:33.133,0.01249,0.04609
2025-10-13 01:18:33.183,0.01202,0.04006
